201600001075,Rue de Kerdaniel,4809506,-436303,29,3
201600001076,22 Rue Duguay-Trouin,4809231,-433068,29,3
201600001077,Terre plein du Rosmeur,4809753,-432675,29,3
201600001078,Rte de Quimper,4807121,-430390,29,3
201600001079,Boulevard Jean MOULIN,4808649,-434099,29,3
201600001080,Hameau des Primeveres,4791449,-406005,29,3
201600001081,†route de la Foret,0,0,29,3
201600001082,Le Vouden,4792112,-396814,29,3
201600001083,Mouster Ch oat,4795081,-402275,29,3
201600001084,†Chemin des Poiriers,4791147,-399999,29,3
201600001085,lieu dit Moulin du ont,4792426,-407216,29,3
201600001086,Le Drennec,4791273,-407240,29,3
201600001087,AVENUE DE LA PLAGE,4787341,-410852,29,3
201600001088,N165 Troyallac h,4797825,-401119,29,3
201600001089,Pont de Cornouaille,4788674,-411886,29,3
201600001090,3 place de la mairie,4793656,-402247,29,3
201600001091,Kerlevot,4791648,-406211,29,3
201600001093,SAINT JEAN,4789258,-409367,29,3
201600001094,Rue du GÈnÈral DE GAULLE,4783508,-418981,29,3
201600001095,Le HellÈs,4789556,-426793,29,3
201600001097,39 rue du Port,4783513,-416991,29,3
201600001098,30 rue jean baudry,4779613,-427883,29,3
201600001099,Ty Robin,4790920,-419322,29,3
201600001100,Rue Rostropovitch,4786836,-422532,29,3
201600001101,Route de Ploneour,4786762,-428128,29,3
201600001102,Coat Dero,4789354,-420154,29,3
201600001103,†Leslae†,4782112,-426628,29,3
201600001104,Rue Victor Hugo,4786950,-422173,29,3
201600001105,rue du Rody,4840199,-443301,29,3
201600001106,Guern er MÈal†,4846840,-432418,29,3
201600001107,D67,4842008,-439066,29,3
201600001108,rue Augustin Fresnel,4843054,-444094,29,3
201600001109,rue charles de gaulle,4843308,-439832,29,3
201600001110,Bld charles de gaulle,4840090,-440578,29,3
201600001111,rue de KÈriguel,4840366,-439508,29,3
201600001112,Pont Ar Zal,4847690,-407410,29,3
201600001113,Le Pontois,4846590,-420546,29,3
201600001114,Keraoul Izella,4846276,-421904,29,3
201600001115,Trevianou,4848178,-425977,29,3
201600001116,Av du 1er MaÓtre L Her,4864499,-437082,29,3
201600001117,Coatidreux,4857355,-430239,29,3
201600001118,rue du tregor,0,0,29,3
201600001119,Kergarantez,4847079,-437946,29,3
201600001120,Douar Nevez,4860716,-451131,29,3
201600001121,Kergrac h†,4854153,-442925,29,3
201600001122,la grande Ile,4849075,-450084,29,3
201600001123,Kerisquin,4861466,-435436,29,3
201600001124,avenue walthenhofen,0,0,29,3
201600001125,rue du docteur Morvan,4857097,-452311,29,3
201600001126,Pen ar valy,4853652,-467467,29,3
201600001127,Croas ar marzin,4855803,-462641,29,3
201600001128,ROUTE DE BREST,4851963,-475006,29,3
201600001129,†Kerloussouran,4844925,-449580,29,3
201600001130,†Kerapouson,4845099,-471956,29,3
201600001132,Kermaria,4843718,-457154,29,3
201600001133,Keraloret,4851864,-457431,29,3
201600001134,Croaz ar Marzin,4855790,-462682,29,3
201600001135,†Loc Majan†,4858239,-455530,29,3
201600001136,Noalejou,4843062,-459114,29,3
201600001137,languis,4843322,-470752,29,3
201600001138,Pen Ar Valy,4845891,-451205,29,3
201600001139,Route de PloudalmÈzeau,4855517,-465179,29,3
201600001140,Langoulouman,4844166,-476034,29,3
201600001141,rue de l armor,4846532,-456396,29,3
201600001142,place leclerc,4843141,-462065,29,3
201600001143,Kervern,4843832,-472417,29,3
201600001144,†Kerherhal,4853114,-462296,29,3
201600001145,Langonery,4849570,-468977,29,3
201600001146,Coat Huella,4852125,-467782,29,3
201600001147,†route de TÈrÈnez,4829231,-418487,29,3
201600001148,TrÈanna- RD 63,4811157,-420599,29,3
201600001149,Kiella Echangeur,4829641,-417130,29,3
201600001150,Rue de l Argoat,4812764,-421329,29,3
201600001151,rue de quimper,4824820,-408408,29,3
201600001152,Rue du Chateau,4819567,-409936,29,3
201600001153,Rd point des Musiciennes,4827776,-355274,29,3
201600001154,Pont Borgne†,4821950,-358596,29,3
201600001156,†Pont Guennou,4826829,-361674,29,3
201600001157,rue Charles le Goff,4827952,-358263,29,3
201600001158,Pontauban,4835271,-378605,29,3
201600001159,Croas ar Viez,4844202,-364318,29,3
201600001160,†Quenoualch,4839726,-381823,29,3
201600001162,Ty Gwenn,4824904,-395472,29,3
201600001164,Coat Caer,4812322,-396689,29,3
201600001165,Le Lorziou,4828876,-385503,29,3
201600001167,Penity,4805074,-405480,29,3
201600001169,Kerbuluet,4823480,-374300,29,3
201600001170,Park Qustinic,4805150,-403592,29,3
201600001171,†Kerviny,4805600,-404500,29,3
201600001172,Kergariou†,4810583,-390537,29,3
201600001173,rue Jules Simon,4824618,-448736,29,3
201600001174,St Jean LeÔdez†,4787899,-390393,29,3
201600001175,Rue de Dinan,4823895,-451854,29,3
